ID,Name,Country,Smoker,Fitness
205196653,Zoraida Hainski,India,Yes,67
205212305,Aubrey Frevert,Peru,Yes,74
205393582,Melita Omoregie,Georgia,No,49
205454755,Maile Burton,New Zealand,No,55
205730766,January Horodowich,Argentina,Yes,43
205771519,Aaron Ticchi,France,Yes,12
206071082,Elida Klukovich,Cambodia,Yes,55
206074684,Aretha Rayfuse,Albania,Yes,92
206168979,Winona Mathew,Chile,Yes,52
206178766,Janella Burton,Bolivia,No,11
206305121,Cameron Myrvold,Albania,No,93
206339678,Maria Duckett,Laos,Yes,34
206453893,Rosemary Luther,Brazil,No,43
206460786,Adriane Targett,Montenegro,No,53
206497343,Natacha Felino,Israel,No,45
206631562,Emogene Lupton,Peru,No,2
206946861,Kathe Rabin,Laos,Yes,72
206982554,Cathi Caratozzolo,France,No,82
207004798,Loyd Sommer,Chile,No,16
207112137,Ronald Leonard,Laos,Yes,97
207335122,Yer Maisano,Georgia,Yes,83
207429662,Aubrey Carson,Switzerland,Yes,94
207482714,Gregorio Parzen,Tajijistan,Yes,97
207603681,Marissa Vize,Georgia,No,95
207635386,Lamonica Lupton,Cambodia,Yes,23
208150431,Deandra Sargentich,Turkey,Yes,28
208163383,Bess Steutel,Vietnam,No,100
208240849,Corine Tzu,Brazil,Yes,31
208318757,Concetta Andreatta,Argentina,No,16
208402986,Bok Sternlieb,Colombia,Yes,90
208638072,Janis Zacharellis,Canada,Yes,42
208711684,Divina Farrow,Laos,No,95
208742390,Ross Mathew,Turkey,No,44
208971030,Roxy Graessle,Kosovo,Yes,55
209050682,Noe Mulloy,Italy,No,19
209075319,Lorean Eilenberg,Turkey,Yes,50
209155677,Dayle Wiemann,Albania,Yes,82
209651106,Roxy Andreatta,China,Yes,15
209831078,Dayle Howerton,Cambodia,Yes,99
210022998,Ofelia Graveline,Mongolia,Yes,36
210072629,Digna Burton,Kosovo,No,57
210204684,Dayle Tassinari,Bolivia,Yes,47
210332288,Shemeka Kittridge,France,No,97
210342085,Vicente Chaplin,Switzerland,No,95
210384230,Bess Moses,Albania,No,76
210529934,Jess Moramarco,Kosovo,No,94
210578844,Almeta Ramires,Iran,No,21
210757551,Lisha Galilei,India,No,9
210853797,Dayle Yuen,Japan,No,16
211058428,Kory Galilei,Tajijistan,Yes,68
211411555,Angelika Kerler,Tajijistan,Yes,48
211518961,Leopoldo Farrow,USA,Yes,42
211905082,Rafaela Brackett,Switzerland,No,86
211972854,Reid Kleinman,USA,Yes,87
212051148,Mabel Cumberworth,Vietnam,Yes,40
212055901,Mabel Sargentich,Israel,Yes,23
212145987,January Nomura,Georgia,No,79
213051425,Gaye Horodowich,Japan,Yes,57
213167442,Edwin Sandoval,Vietnam,Yes,36
213235295,Delena Pradhan,Switzerland,Yes,60
213888599,Tereasa Nawn,Japan,Yes,6
213894381,Deandra Zacharellis,Colombia,Yes,19
214088294,Jacquelyn Roca,Tajijistan,No,67
214331506,Elida Lupton,Argentina,Yes,92
214450445,Annetta Rabin,Japan,Yes,41
214461747,Ofelia Sandoval,Iran,No,8
214462515,Evan Wiemann,Jordan,Yes,50
214685329,Marisa Spellman,Laos,Yes,26
214752422,Harry Ustinowich,France,Yes,48
214844897,Yuk Mathew,Brazil,No,2
214883665,Diann Vize,Cambodia,No,71
215039036,Louie Etter,New Zealand,Yes,5
215123278,Delena Targett,Italy,Yes,31
215314478,Masako Housley,USA,Yes,49
215320777,Lisha Hamada,Canada,No,80
215820942,Ofelia Steutel,Georgia,No,69
215990273,Francesco Erbach,Israel,No,59
216428542,Hortense Tauber,Nepal,No,58
216432141,Francesco Diliddo,Switzerland,Yes,40
216599238,Samira Horodowich,Colombia,No,77
216809406,Leopoldo Konheim,France,No,60
216856051,Dianna Henderson,Brazil,Yes,6
216953504,Kimi Spinrad,Cambodia,Yes,46
216991559,Diann Wiemann,Jordan,Yes,87
217058471,Aaron Schmitz,Nepal,Yes,65
217062852,Delena Jupp,Vietnam,No,40
217209991,Krysta Tauber,Peru,Yes,47
217259197,Melita Sargentich,Vietnam,Yes,75
217275168,Shella Goodrow,France,Yes,60
217384691,Kathe Sargentich,Turkey,Yes,5
217560675,Ross Legler,Canada,Yes,8
217627356,Aaron Romer,France,No,93
217834739,Natacha Yuen,Laos,Yes,95
218017686,Tereasa Croxton,New Zealand,Yes,50
218179247,Leopoldo Danz,Iran,No,10
218224616,Emmaline Viola,India,Yes,50
218257773,Logan Baranczak,India,No,61
218320916,Evan Easton,Chile,Yes,44
218709176,Adina Dipietro,Chile,Yes,2
219171520,Corine Arnold,Japan,Yes,29
219299587,Reid Calotychos,Vietnam,Yes,74
219404217,Vicente Sommer,Spain,Yes,76
219446570,Mabel Pavese,Spain,Yes,27
219523117,Twana Parzen,France,No,63
219689885,Vennie Otun,Nepal,No,30
219737659,Shella Schmitz,Vietnam,No,76
219845481,Winona Carson,Nepal,No,32
219915404,Edwin Regoli,China,Yes,66
220182524,Leo Strauss,Japan,No,72
220312816,Tanja Tzu,Montenegro,Yes,71
220480298,Janella Shanabarger,Brazil,No,52
220516929,Jene Luscia,Kosovo,No,20
220553665,Krysta Csuja,China,Yes,53
220821334,Dianna Henderson,Japan,No,36
221065799,Granville Holden,Brazil,No,84
221090833,Gwen Horodowich,France,No,97
221304590,Pandora Danz,France,No,17
221465057,Reid Graveline,Japan,Yes,37
221484014,Jeff Guarnieri,Montenegro,No,72
221532000,Emmaline Brinton,Israel,No,27
221545575,Hortense Zacharellis,Chile,No,77
221569337,Shemeka Regoli,Jordan,No,86
221732156,Miss Baum,Cambodia,Yes,22
221846873,Jeanie Aronson,Albania,Yes,9
221877182,Deandra Gulati,Albania,Yes,67
222093734,Christoper Danz,Laos,No,36
222193720,Pandora Myrvold,France,Yes,4
222213563,Yuk Strauss,Tajijistan,Yes,59
222489934,Rhonda Kalil,Turkey,No,1
222824265,Hortense Pavese,India,Yes,92
222906439,Logan Zacharellis,France,No,57
222949298,Ivey Oh,Vietnam,Yes,8
223032035,Ezra Farrow,Montenegro,No,29
223058231,Celine Crowley,Cambodia,Yes,48
223061968,Elisha Yankee,Vietnam,No,85
223217113,Rodrick Widing,Nepal,No,1
223288954,Deandra Felino,Turkey,No,47
223548696,Diann Dasse,Colombia,Yes,14
223576553,Marie Menk,Japan,No,93
223645204,Gregorio Mulloy,Jordan,Yes,80
223680280,Delena Adair,Jordan,Yes,25
223798479,Tanja Wiemann,Tajijistan,No,32
223843906,Clorinda Housley,Spain,No,32
224004050,Gregorio Boyer,Canada,Yes,61
224007908,CarolinClemmie Petty,Japan,Yes,52
224043476,Marie Ustinowich,Colombia,Yes,93
224123741,Aaron Sen,Jordan,Yes,21
224380782,Lilly Regazzini,China,No,32
224384314,Lorraine Omoregie,Montenegro,No,97
224773848,Masako Howerton,Laos,No,16
225428529,Melita Zhou,Colombia,No,38
225430598,Edwin Lanham,Vietnam,No,63
225458613,Shela Manly,New Zealand,Yes,94
226005831,Harry Horodowich,Bolivia,Yes,49
226060110,Celine Schonhorn,Iran,No,8
226334041,Ofelia Kerler,Jordan,No,69
226507964,Ofelia Romer,Peru,No,98
226514069,Rhonda Shanabarger,Cambodia,No,32
226797342,Ross Ramires,Jordan,No,66
227240555,Lorean Shanabarger,Brazil,No,15
227652766,Dianna Brinton,USA,Yes,32
227716931,Lillie Konheim,Albania,No,8
227801172,Hipolito Rabin,Spain,Yes,46
227835279,Jess Kleinman,Cambodia,No,22
228091377,Cameron Lecchini,Japan,Yes,90
228141690,Natacha Walz,Peru,Yes,37
228170553,Emmaline Lupton,Argentina,Yes,89
228310276,Deana Galilei,Georgia,No,45
228314706,Louie Baum,Cambodia,Yes,67
228755210,Francesco Howerton,Mongolia,Yes,26
228770076,Iva Haas,Tajijistan,No,28
228841102,Adina Kleinman,Turkey,Yes,88
228887682,Erika Haas,Italy,Yes,35
229126482,Jeannette Momose,Canada,Yes,21
229324380,Kory Moses,Bolivia,No,66
229369252,Adriane Paynter,Bolivia,Yes,70
229451350,Melita Moramarco,Turkey,No,85
229568624,Mabel Duckett,Montenegro,Yes,67
230103418,Deandra Aronson,Cambodia,Yes,24
230553018,Zoraida Canaday,Albania,Yes,40
230607840,Ellie Rabin,Montenegro,Yes,40
230713702,Jene Collette,Spain,Yes,38
231034062,Wilfred Targett,Chile,Yes,49
231255783,Elisha Levenstein,USA,No,32
231314496,Adina Wiemann,Italy,No,50
231565032,Pandora Rutter,Brazil,Yes,74
231568505,Jeff Appelbaum,France,Yes,64
231617911,Rafaela Percy,Albania,Yes,38
231742393,Louie Steutel,Spain,Yes,67
231997618,Jess Humphries,Chile,No,16
232262115,Divina Klukovich,Jordan,Yes,19
232404751,Dayle Jupp,Vietnam,Yes,65
232421528,Gregorio Widing,Brazil,Yes,80
232611426,Gwen Linz,Montenegro,No,58
232995161,Christoper Rutter,New Zealand,Yes,57
233337928,Dianna Gutterson,Spain,No,7
233387906,Jordon Menniti,Argentina,Yes,91
233430782,Simona Wilde,Iran,Yes,87
233810719,Andy Baranczak,India,Yes,9
234066597,Tereasa Viola,New Zealand,No,28
234466950,Lorraine Paynter,Laos,No,77
234502165,Harry Feldmann,Colombia,Yes,46
234750456,Lilly Howe,Georgia,No,94
234783593,Ofelia Barraclough,Georgia,Yes,58
234820278,Jeannette Sargentich,Jordan,No,68
235208071,Jordon Baranczak,Laos,No,28
235349757,Genny Nychka,Iran,No,44
235378670,Mellie Canaday,France,No,11
235760327,Vada Legler,Chile,Yes,36
235822562,Vicente Myrvold,Turkey,Yes,80
236070736,Angelika Greenlaw,Chile,No,27
236221974,Divina Sommer,Iran,Yes,18
236254124,Christa Diliddo,Switzerland,No,87
236501447,Logan Shepp,Argentina,No,72
236541473,Emmaline Ulloa,Mongolia,Yes,7
236649990,Lorean Star,Spain,Yes,88
237012257,Sophie Caratozzolo,Albania,Yes,65
237029282,Wilfred Galilei,Peru,Yes,56
237624023,Clorinda Sternlieb,China,No,56
237638973,Alva Lew,India,Yes,39
238089795,Mellie Berke,Kosovo,No,76
238551916,Shanae Yankee,Iran,No,56
238655390,Bridgett Blagg,France,Yes,83
238732314,Genoveva Korrick,New Zealand,Yes,41
238878545,Deandra Strauss,Brazil,No,85
239074651,Lamonica Lupton,Peru,Yes,15
239087505,Logan Pavese,Spain,No,61
239675923,Evan Jupp,Laos,Yes,69
239859005,Marissa Gutterson,Israel,No,73
240180208,Genoveva Veeh,Cambodia,No,88
240187751,Janis Kittridge,Argentina,Yes,90
240410682,Marisa Yuen,India,Yes,45
240625067,Sunni Lapson,Switzerland,Yes,96
240628261,Ronald Donovan,China,No,94
240792645,Reid Holden,Japan,Yes,98
240878368,Elida Hanig,Albania,No,88
240992956,Bess Rutter,India,Yes,41
241128640,Zachary Kerler,Cambodia,No,33
241607972,Logan Feldmann,Peru,Yes,24
241644690,Elida Mcgill,India,Yes,0
241860187,Yer Menniti,Italy,No,10
242008430,Clorinda Spellman,Turkey,No,14
242166605,Jeanie Croxton,Vietnam,No,94
242453120,Maria Hanig,Argentina,No,27
242671306,Maile Collette,Brazil,Yes,0
242933522,Chrystal Duckett,Laos,No,99
243202692,Aaron Tassinari,China,Yes,62
243228480,Lamonica Regoli,India,No,89
243691503,Simona Romer,Colombia,Yes,70
243695272,Sophie Paynter,New Zealand,Yes,48
243733768,Ronald Yankee,Switzerland,No,94
243769712,Vennie Olken,Georgia,Yes,100
243931478,Annetta Key,Japan,No,7
244155213,Annetta Babetski,Chile,Yes,99
244296722,Adriane Wiemann,Chile,Yes,39
244750219,Elsy Tzu,Japan,No,89
244969971,Reid Gutterson,Iran,Yes,67
245159431,Marissa Regazzini,Bolivia,Yes,43
245304138,Digna Roca,Spain,No,53
245683777,Francesco Moser,Switzerland,Yes,87
245778245,Diann Konheim,Cambodia,No,97
245954892,Tereasa Luther,New Zealand,Yes,88
246412506,January Cingolani,Vietnam,No,90
246558067,Janella Howerton,Albania,No,2
246694169,Francesco Manly,Laos,No,77
247149918,Scarlet Mulloy,Kosovo,No,41
247175393,Bryce Voltaire,Georgia,Yes,25
247235015,Jeff Matrone,Tajijistan,Yes,70
247490823,Genny Luscia,Peru,No,19
247926527,Reid Csuja,India,No,4
248066230,Vennie Maisano,Vietnam,No,9
248079817,Ariana Linz,Israel,No,95
248415695,Clint Chaplin,France,No,97
248458208,Hipolito Kittridge,Georgia,No,54
249056771,Samira Basu,Jordan,Yes,43
249101230,Diann Tauber,Georgia,Yes,87
249235221,Pandora Heraclitus,Chile,No,40
249243885,Leo Basu,Japan,No,98
249252801,Nida Key,Montenegro,No,25
249383686,Rachael Dangora,Japan,Yes,12
249449201,Ross Sternlieb,USA,Yes,18
249518297,Marie Haas,Italy,No,65
249812876,Yuk Goodrow,Laos,No,31
249847970,Leo Sandoval,Brazil,Yes,96
250154408,Masako Oh,Vietnam,Yes,54
250436211,Natacha Spinrad,Peru,Yes,64
250467856,Yetta Burton,USA,No,39
250494417,Aaron Klukovich,Argentina,No,87
250498690,Dani Zhou,Laos,Yes,53
250499964,Maryetta Zacharellis,Albania,No,79
250502311,Bryce Wilde,Chile,No,62
250902106,Simona Paynter,India,Yes,29
250919630,Hortense Romer,Tajijistan,Yes,65
250977405,Kory Frevert,Argentina,Yes,69
251020975,Bryce Zacharellis,Israel,Yes,49
251083472,Gertude Menniti,Turkey,Yes,0
251106803,Lisha Croxton,Israel,No,60
251181579,Vennie Chaplin,Jordan,Yes,86
251280217,Gwen Widing,Iran,No,83
251361138,Rafaela Kerler,Kosovo,No,94
251500196,Zachary Ringwald,Iran,No,88
251521536,Louie Kittridge,Tajijistan,Yes,19
251569765,Diann Diliddo,New Zealand,No,53
251576067,Evan Pavese,Tajijistan,Yes,60
251956094,Adina Sen,Italy,Yes,27
251986593,Gaye Horodowich,Chile,No,97
252018384,Yer Sen,Georgia,Yes,30
252328475,Jeff Brackett,Tajijistan,Yes,1
252392933,Marie Erbach,Tajijistan,Yes,74
252579270,Stella Baranczak,New Zealand,No,10
253127736,Samira Blagg,Bolivia,No,63
253332641,Eldridge Feldmann,Georgia,No,34
253632692,Eldridge Kjonegaard,Chile,Yes,3
253811106,Twana Moses,New Zealand,Yes,60
253844114,Elsy Mittag,Brazil,No,84
253879022,Shemeka Percy,Laos,Yes,9
253963683,Louie Madden,Iran,No,72
253982799,Erna Luther,Italy,Yes,6
254239686,Janis Lanham,Peru,No,30
254365059,Tereasa Gulati,Laos,Yes,95
254385575,Zachary Targett,Colombia,Yes,92
254434880,Corine Widing,Spain,Yes,25
254696380,Ivey Dipietro,France,Yes,7
254796692,Freeda Kittridge,India,Yes,66
255016635,Denis Greenlaw,Mongolia,No,82
255216762,Vicente Rayfuse,Vietnam,Yes,61
255367932,Twana Easton,Georgia,Yes,82
255508166,Kory Rutter,Spain,Yes,60
255657844,Elisha Ramires,Canada,Yes,74
255666707,Masako Easton,Turkey,Yes,80
255676355,Eldridge Kalil,Bolivia,Yes,80
256054682,Jess Frevert,Kosovo,Yes,62
256085291,Sophie Moses,India,Yes,55
256255223,Loyd Moramarco,Mongolia,Yes,12
256425652,Lorean Chaplin,USA,Yes,61
256521304,Jordon Galilei,USA,No,74
256702655,Yetta Aristophanes,Jordan,Yes,68
256896619,Janine Benedict,Spain,Yes,30
256944872,Roxy Babetski,Colombia,No,85
257271046,Rosemary Vize,Albania,Yes,33
257420321,Rachael Linz,Bolivia,Yes,91
257538996,Iva Sen,Bolivia,Yes,16
257548361,Janis Haas,Jordan,Yes,57
257891351,Shelley Koopman,Vietnam,No,72
257991710,Miss Heraclitus,Spain,Yes,72
258012260,Wilfred Barraclough,Mongolia,No,82
258604755,Masako Berke,Jordan,Yes,44
258804295,Zoraida Appelbaum,Iran,Yes,32
258832696,Shanae Oh,Nepal,No,21
258994429,Ariana Tauber,France,Yes,14
259302550,Erika Olken,Turkey,Yes,7
259304475,Diann Percy,Peru,No,38
259348257,Noe Percy,Nepal,Yes,77
259439809,Jess Gutterson,Montenegro,No,38
259645800,Annemarie Oh,Brazil,Yes,76
259653441,Eldridge Ramires,Spain,No,44
259895410,Evan Wiemann,Peru,No,79
259899912,Diann Erbach,Vietnam,Yes,21
260155185,Edwin Maisano,Canada,No,29
260279283,Gwen Danz,Colombia,Yes,11
260435771,Rodrick Wiemann,Jordan,No,25
260577417,Bok Restic,Japan,No,4
260639396,Miss Croxton,China,Yes,87
260795629,Eldridge Manly,Peru,No,38
260940424,Elsy Viola,Jordan,Yes,72
260950085,Rachelle Roca,Brazil,Yes,5
261040713,Yuk Mccorkle,France,No,31
261200609,Shelley Spellman,Turkey,Yes,49
261260436,Rasheeda Restic,Iran,Yes,93
261578709,Diann Pradhan,Spain,No,8
261647514,Verena Canaday,France,No,31
261809456,Yer Menk,Switzerland,Yes,22
261871147,Corine Seidel,New Zealand,No,96
262243714,Marisa Voltaire,Montenegro,Yes,89
262571819,Noe Steutel,Cambodia,Yes,40
262673302,Chrystal Ticchi,France,Yes,74
262859518,Cathi Sandoval,Switzerland,Yes,68
263049580,Vicente Dipietro,Brazil,No,5
263074619,Louie Mcgill,Georgia,No,93
263100607,Evan Delmon-moingeon,New Zealand,No,23
263159737,Masako Bayles,Nepal,No,32
263161517,Evan Parzen,Japan,No,59
263529937,Scarlet Linz,Chile,No,81
263622184,Lee Roca,Bolivia,Yes,25
263645531,Reid Bayles,India,Yes,22
263885536,Ross Easton,Nepal,No,83
263968144,Deana Dangora,Japan,No,46
263969211,Ross Ustinowich,France,Yes,2
264023218,Christa Skerry,Spain,Yes,87
264169607,Concetta Yuen,Bolivia,Yes,65
264649874,Bryce Baranczak,Chile,No,65
264898544,Emmaline Koopman,New Zealand,No,34
265097340,Shela Klukovich,Iran,Yes,51
265264227,Mellie Dangora,Jordan,No,37
265302174,Kristina Lovie,Switzerland,Yes,6
265515845,Yer Oh,Switzerland,Yes,88
265785137,Wilfred Wiemann,Albania,No,24
265994382,Shemeka Myrvold,Israel,No,4
266296399,Adriane Henderson,Switzerland,No,41
266440087,Jeff Brackett,Bolivia,Yes,87
266441305,Dayle Graessle,Tajijistan,Yes,51
266905911,Scarlet Kerler,Italy,Yes,41
266914264,Ross Mulloy,Japan,No,40
266969370,Noe Greenlaw,Argentina,No,59
267111664,Noe Moses,Kosovo,No,35
267494404,Cathi Galilei,USA,No,11
267724876,Deana Menk,Switzerland,Yes,42
267812607,Jene Menniti,USA,No,29
268012535,Dayle Konheim,Georgia,No,2
268413270,Elisha Rheem,Israel,Yes,92
268574169,Dani Mckeon,Montenegro,No,51
268637411,Pandora Ustinowich,Jordan,No,16
268729781,Rhonda Tauber,Kosovo,Yes,75
268971998,Lee Mathew,Israel,Yes,91
269464689,Tereasa Lovie,Tajijistan,Yes,73
269520966,Rasheeda Eilenberg,Mongolia,No,60
269537242,Marissa Wilde,India,Yes,22
269642146,Dayle Regoli,Bolivia,Yes,37
269738129,Ross Kittridge,Switzerland,No,92
269905452,Aretha Percy,Turkey,Yes,85
270133578,Adina Romer,Tajijistan,Yes,5
270134661,Ofelia Lanham,Colombia,Yes,25
270388076,Jeff Croxton,India,No,57
270510174,Christa Percy,Chile,Yes,13
270546439,Francesco Pradhan,Argentina,No,58
270568253,Kathe Mulloy,Georgia,Yes,86
270706754,Ellie Otun,Spain,Yes,33
270963115,Mellie Khan,Kosovo,Yes,32
270968426,Twila Pradhan,Kosovo,Yes,6
271002496,Yetta Friedkin,Chile,Yes,82
271044303,Clorinda Key,Peru,Yes,17
271344724,Clint Restic,USA,No,21
271465320,Marisa Blagg,Tajijistan,No,38
271724300,Genny Giacalone,Tajijistan,Yes,45
271758981,Sophie Henderson,Argentina,No,57
271911888,Digna Hardy,Chile,No,92
271924450,Jeff Carson,USA,Yes,85
271995480,Ariana Chaplin,Argentina,Yes,62
272171110,Ronald Goodrow,New Zealand,No,87
272299341,Amanda Sallese,Japan,No,15
272367819,Hortense Henderson,Colombia,Yes,28
272560476,Ofelia Erbach,Montenegro,Yes,58
272676939,Emogene Voltaire,Bolivia,No,51
272694876,Shelley Aristophanes,Bolivia,No,92
272775293,Tina Myrvold,Colombia,No,14
272825356,Yer Cumberworth,Albania,No,4
273088474,Jeannette Blagg,France,Yes,3
273158082,Rosemary Kittridge,New Zealand,No,92
273416315,Annetta Omoregie,Chile,Yes,61
273456104,Elisha Burton,China,Yes,28
273820767,Aaron Arnold,Montenegro,No,30
273846992,Rachelle Heraclitus,France,Yes,86
273872852,Jene Friedkin,Albania,Yes,72
274074902,Harry Rutter,Spain,No,61
274464699,Granville Moses,Vietnam,No,99
274590478,Delena Eilenberg,Bolivia,No,6
274623837,Gwen Howe,Argentina,Yes,94
274689019,Aretha Schmitz,Japan,No,51
274847188,Jeff Cingolani,Canada,Yes,50
275193612,Divina Guarnieri,Italy,Yes,93
275257092,Marisa Raferty,Canada,Yes,39
275657819,Lorraine Kalil,Jordan,No,85
275786215,Shemeka Widing,Chile,Yes,72
275817759,Cathi Tauber,Cambodia,Yes,75
276264058,Rafaela Petty,Japan,Yes,0
276608511,Jacquelyn Steutel,Montenegro,Yes,75
276647819,Delfina Heraclitus,USA,Yes,58
276654428,Maria Blagg,Brazil,No,22
276727506,Yer Graessle,Chile,No,0
276754578,Rhonda Leonard,Montenegro,No,18
276938926,Bok Chaplin,Switzerland,Yes,49
277473115,Nida Greenlaw,Bolivia,No,56
277888129,Dayle Widing,Canada,No,85
278045687,Aretha Rheem,Vietnam,No,66
278141311,Elana Basu,Kosovo,No,90
278334311,Edwin Menk,Canada,Yes,66
278521294,Marissa Gutterson,Kosovo,No,59
278589330,Jess Schmitz,Peru,Yes,63
279032300,Concetta Collette,Kosovo,Yes,36
279141044,Kimi Snidman,Turkey,No,60
279192012,Lorraine Hainski,USA,No,47
279464895,Roxy Adair,Argentina,No,31
279513505,Alisa Holden,Japan,No,100
279595443,Ronald Key,Turkey,No,66
280105917,Lamonica Wiemann,Albania,Yes,68
280603952,Shela Diliddo,Argentina,No,8
280720947,Dianna Duckett,Laos,No,17
280795172,Maria Hanig,New Zealand,Yes,66
281095794,Francesco Key,China,Yes,5
281099985,Corine Spencer,Canada,No,89
281102399,Divina Boyer,Italy,Yes,67
281304600,Corine Canaday,Israel,Yes,76
281434456,Gaye Heraclitus,Bolivia,Yes,12
281457712,Janella Restic,Colombia,No,58
281502051,Miss Nomura,Albania,No,44
281784531,Christoper Roca,India,Yes,30
281786156,Almeta Howe,Israel,No,63
282079360,Digna Mathew,Iran,Yes,56
282378340,Shelley Snidman,Iran,No,11
282463823,Delena Canaday,Montenegro,Yes,84
282740257,Yetta Regazzini,Tajijistan,Yes,76
283382265,Christoper Targett,Laos,Yes,53
283553440,Mellie Wiemann,Cambodia,No,33
283617522,Simona Erbach,Peru,No,97
283840280,Amanda Berke,Georgia,Yes,90
284167224,Kathe Eilenberg,Switzerland,Yes,79
284200288,Shela Konheim,Cambodia,No,86
284848385,Shanae Lovie,France,Yes,44
285065519,Janis Kleinman,Iran,Yes,56
285438038,Deana Calotychos,Bolivia,No,86
285483049,Aaron Gerstein,Chile,Yes,76
285686652,Winona Friedkin,India,No,69
285686853,Freeda Madden,Israel,Yes,5
285750702,Zachary Linz,Chile,No,62
286197391,Scarlet Hardy,Mongolia,No,64
286432788,Delena Housley,Italy,Yes,12
286436541,Elisha Brinton,Nepal,No,52
286967178,Tanja Strauss,Peru,No,49
287348491,Angelika Mcgill,Albania,No,42
287542887,Gwen Oh,Chile,No,80
287642798,Emogene Sargentich,Peru,Yes,35
288108653,Freeda Mathew,Switzerland,Yes,61
288154925,Kimi Dangora,Jordan,No,2
288413476,Zachary Schmitz,Bolivia,Yes,4
288443569,Shanae Rabin,Kosovo,Yes,81
288468172,Ross Giacalone,Iran,Yes,39
289081842,Jeannette Skerry,Spain,No,93
289216541,Kory Howerton,Chile,Yes,8
289258256,Shella Graessle,Laos,No,66
289284975,Alisa Basu,Tajijistan,No,34
289500209,Elana Aristophanes,France,No,8
289520944,Gregorio Kittridge,Jordan,Yes,95
289597251,Stella Klukovich,France,No,16
289602164,Kathe Matrone,Jordan,Yes,8
290233746,Adina Yankee,Italy,Yes,79
290247606,Deana Snidman,Bolivia,No,23
290358408,Dianna Kleinman,Peru,Yes,86
290401582,Amanda Easton,Chile,No,2
290460604,Eldridge Holden,Spain,No,89
290506150,Jeff Lanham,Nepal,Yes,36
290641360,Divina Shepp,Japan,No,82
290666706,Zoraida Humphries,Italy,No,74
290699076,Alva Hardy,Montenegro,No,86
290731290,Noe Tenner,Brazil,Yes,48
290852653,Kathe Dasse,Switzerland,No,17
290933282,Leopoldo Basu,Georgia,Yes,30
291063716,Dani Nomura,Israel,No,4
291189231,Delfina Momose,New Zealand,Yes,69
291242450,Tina Carson,Nepal,Yes,39
291425103,Leo Mulloy,Kosovo,Yes,87
291602013,Lee Spinrad,Vietnam,No,37
291736234,Shelley Rayfuse,USA,Yes,53
292067137,Scarlet Kjonegaard,Israel,No,44
292201697,Krysta Calotychos,Albania,No,45
